type,epsilon,perplexity,distance
b,16,24,2.80188270896354
w,16,24,60.8128176373895
b,16,25,2.13652683068868
w,16,25,58.4493706512204
b,16,26,2.19668834496985
w,16,26,45.7276399649813
b,16,27,1.64082599760714
w,16,27,47.3627053140744
b,16,28,1.94169117148631
w,16,28,47.4430035445704
b,16,29,1.50991074092507
w,16,29,40.0394431449222
b,16,30,1.65830744546914
w,16,30,33.1533272898345
b,16,31,1.48601697157243
w,16,31,37.9736108376467
b,16,32,1.45296453585184
w,16,32,29.1770731354092
b,16,33,1.24051844744294
w,16,33,26.9385001728428
b,16,34,1.11744162398756
w,16,34,23.4804995365312
b,16,35,1.08588840341687
w,16,35,25.7287617084931
b,16,36,1.1561707473933
w,16,36,19.665054770483
b,16,37,1.22977454977735
w,16,37,16.7158471782514
b,16,38,1.2346682459512
w,16,38,15.3226753295134
b,16,39,1.46221133068369
w,16,39,16.7549753816082
b,16,40,1.1960776867385
w,16,40,11.210991260674
b,16,41,1.67755224895341
w,16,41,18.3132784357297
b,16,42,1.65343880102678
w,16,42,18.287170098713
b,16,43,1.67755224895341
w,16,43,19.8066018425498
b,16,44,1.67755224895341
w,16,44,22.7092032264882
b,16,45,1.77371012587842
w,16,45,24.1157969506722
b,16,46,1.80348857822274
w,16,46,24.7813668596729
b,16,47,1.80348857822274
w,16,47,26.3607126495429
b,16,48,1.80348857822274
w,16,48,29.4351114873373
b,16,49,1.80348857822274
w,16,49,28.4241617571513
b,16,50,1.80348857822274
w,16,50,27.0759959833805
b,16,51,1.80348857822274
w,16,51,27.0759959833805
b,16,52,1.80348857822274
w,16,52,27.0759959833804
b,16,53,1.80348857822274
w,16,53,27.0759959833805
b,16,54,1.80348857822274
w,16,54,27.0759959833804
b,16,55,1.80348857822274
w,16,55,27.0759959833806
b,16,56,1.80348857822274
w,16,56,27.0759959833803
b,16,57,1.80348857822274
w,16,57,27.0759959833804
b,16,58,1.80348857822274
w,16,58,27.0759959833804
b,16,59,1.80348857822274
w,16,59,27.0759959833805
b,16,60,1.80348857822274
w,16,60,27.0759959833804
b,16,61,1.80348857822274
w,16,61,27.0759959833805
b,16,62,1.80348857822274
w,16,62,27.0759959833806
b,16,63,1.80348857822274
w,16,63,27.0759959833805
b,16,64,1.80348857822274
w,16,64,27.0759959833804
b,16,65,1.80348857822274
w,16,65,27.0759959833803
b,16,66,1.80348857822274
w,16,66,27.0759959833803
b,16,67,1.80348857822274
w,16,67,27.0759959833805
b,16,68,1.80348857822274
w,16,68,27.0759959833805
b,16,69,1.80348857822274
w,16,69,27.0759959833806
b,16,70,1.80348857822274
w,16,70,27.0759959833803
b,16,71,1.80348857822274
w,16,71,27.0759959833803
b,16,72,1.80348857822274
w,16,72,27.0759959833803
b,16,73,1.80348857822274
w,16,73,27.0759959833806
b,16,74,1.80348857822274
w,16,74,27.0759959833806
b,16,75,1.80348857822274
w,16,75,27.0759959833805
b,16,76,1.80348857822274
w,16,76,27.0759959833804
b,16,77,1.80348857822274
w,16,77,27.0759959833803
b,16,78,1.80348857822274
w,16,78,27.0759959833805
b,16,79,1.80348857822274
w,16,79,27.0759959833804
b,16,80,1.80348857822274
w,16,80,27.0759959833805
b,16,81,1.80348857822274
w,16,81,27.0759959833803
b,16,82,1.80348857822274
w,16,82,27.0759959833803
b,16,83,1.80348857822274
w,16,83,27.0759959833803
b,16,84,1.80348857822274
w,16,84,27.0759959833803
b,16,85,1.80348857822274
w,16,85,27.0759959833804
b,16,86,1.80348857822274
w,16,86,27.0759959833805
b,16,87,1.80348857822274
w,16,87,27.0759959833803
b,16,88,1.80348857822274
w,16,88,27.0759959833804
b,16,89,1.80348857822274
w,16,89,27.0759959833804
b,16,90,1.80348857822274
w,16,90,27.0759959833805
b,16,91,1.80348857822274
w,16,91,27.0759959833805
b,16,92,1.80348857822274
w,16,92,27.0759959833804
b,16,93,1.80348857822274
w,16,93,27.0759959833804
b,16,94,1.80348857822274
w,16,94,27.0759959833803
b,16,95,1.80348857822274
w,16,95,27.0759959833804
b,16,96,1.80348857822274
w,16,96,27.0759959833804
b,16,97,1.80348857822274
w,16,97,27.0759959833804
b,16,98,1.80348857822274
w,16,98,27.0759959833802
b,16,99,1.80348857822274
w,16,99,27.0759959833806
b,16,100,1.80348857822274
w,16,100,27.0759959833804
b,17,2,46.8702848674573
w,17,2,1092.85705060989
b,17,3,43.0813748136269
w,17,3,1172.35906265589
b,17,4,43.5605677922137
w,17,4,1133.37196352975
b,17,5,27.5927959455132
w,17,5,557.826966106908
b,17,6,27.271228618044
w,17,6,657.210622519713
b,17,7,28.8845570775784
w,17,7,801.57247982993
b,17,8,30.7061395231329
w,17,8,752.799469322545
b,17,9,17.6023211810371
w,17,9,476.784934011408
b,17,10,14.3400161307981
w,17,10,377.90328692253
b,17,11,11.0852633063627
w,17,11,251.453005037293
b,17,12,7.02494708024256
w,17,12,182.520124894288
b,17,13,6.08245735532332
w,17,13,161.855912245753
b,17,14,5.4452183864912
w,17,14,126.455443889702
b,17,15,5.35626028759135
w,17,15,139.872260996696
b,17,16,5.04651703588478
w,17,16,130.606112528272
b,17,17,4.48895388336894
w,17,17,111.516908290936
b,17,18,4.0809539356759
w,17,18,105.37921157841
b,17,19,3.48301760020273
w,17,19,94.536048324804
b,17,20,3.20862084101822
w,17,20,80.6873999892766
b,17,21,2.61477832482627
w,17,21,55.0262451969173
b,17,22,3.00459017512395
w,17,22,78.1497955255806
b,17,23,2.60591083809474
w,17,23,68.321277534058
b,17,24,2.82471053294665
w,17,24,64.7067449027236
b,17,25,2.68411284964999
w,17,25,61.9723845421265
b,17,26,1.92607560867661
w,17,26,54.7379884851751
b,17,27,2.18709544761765
w,17,27,49.122973612322
b,17,28,1.77222368519573
w,17,28,45.4094133378335
b,17,29,1.79174377603022
w,17,29,40.9576999777393
b,17,30,1.02892069513391
w,17,30,27.0383821226175
b,17,31,1.31078871195202
w,17,31,34.7987843652089
b,17,32,1.05144316851129
w,17,32,24.5974804899469
b,17,33,1.24009862825949
w,17,33,29.9784301396535
b,17,34,1.14671747459944
w,17,34,27.3225120349222
b,17,35,0.813800054750994
w,17,35,19.8762859890863
b,17,36,1.45107066822914
w,17,36,22.4978457498801
b,17,37,1.54935370871635
w,17,37,21.3871615623153
b,17,38,1.30808035448468
w,17,38,19.3384670760889
b,17,39,1.35485033740302
w,17,39,16.4534742138863
b,17,40,1.57857718395004
w,17,40,16.7318247860647
b,17,41,1.59136513487299
w,17,41,16.3213786824509
b,17,42,1.65304619267516
w,17,42,19.0606942955474
b,17,43,1.67755224895341
w,17,43,19.785804508586
b,17,44,1.67755224895341
w,17,44,20.3417851310891
b,17,45,1.67755224895341
w,17,45,23.4654024115912
b,17,46,1.80348857822274
w,17,46,25.5538708180627
b,17,47,1.80348857822274
w,17,47,27.1976486513773
b,17,48,1.80348857822274
w,17,48,28.8550049289697
b,17,49,1.80348857822274
w,17,49,28.4019973242019
b,17,50,1.80348857822274
w,17,50,27.075995983382
b,17,51,1.80348857822274
w,17,51,27.0759959833814
b,17,52,1.80348857822274
w,17,52,27.0759959833818
b,17,53,1.80348857822274
w,17,53,27.0759959833817
b,17,54,1.80348857822274
w,17,54,27.075995983382
b,17,55,1.80348857822274
w,17,55,27.0759959833816
b,17,56,1.80348857822274
w,17,56,27.0759959833819
b,17,57,1.80348857822274
w,17,57,27.075995983382
b,17,58,1.80348857822274
w,17,58,27.0759959833818
b,17,59,1.80348857822274
w,17,59,27.0759959833817
b,17,60,1.80348857822274
w,17,60,27.0759959833816
b,17,61,1.80348857822274
w,17,61,27.0759959833817
b,17,62,1.80348857822274
w,17,62,27.0759959833816
b,17,63,1.80348857822274
w,17,63,27.0759959833818
b,17,64,1.80348857822274
w,17,64,27.0759959833821
b,17,65,1.80348857822274
w,17,65,27.0759959833818
b,17,66,1.80348857822274
w,17,66,27.0759959833818
b,17,67,1.80348857822274
w,17,67,27.0759959833817
b,17,68,1.80348857822274
w,17,68,27.0759959833817
b,17,69,1.80348857822274
w,17,69,27.0759959833817
b,17,70,1.80348857822274
w,17,70,27.0759959833814
b,17,71,1.80348857822274
w,17,71,27.0759959833821
b,17,72,1.80348857822274
w,17,72,27.0759959833819
b,17,73,1.80348857822274
w,17,73,27.0759959833817
b,17,74,1.80348857822274
w,17,74,27.0759959833818
b,17,75,1.80348857822274
w,17,75,27.0759959833817
b,17,76,1.80348857822274
w,17,76,27.0759959833813
b,17,77,1.80348857822274
w,17,77,27.075995983382
b,17,78,1.80348857822274
w,17,78,27.0759959833817
b,17,79,1.80348857822274
w,17,79,27.0759959833821
b,17,80,1.80348857822274
w,17,80,27.0759959833822
b,17,81,1.80348857822274
w,17,81,27.0759959833815
b,17,82,1.80348857822274
w,17,82,27.0759959833816
b,17,83,1.80348857822274
w,17,83,27.075995983382
b,17,84,1.80348857822274
w,17,84,27.0759959833817
b,17,85,1.80348857822274
w,17,85,27.0759959833816
b,17,86,1.80348857822274
w,17,86,27.0759959833815
b,17,87,1.80348857822274
w,17,87,27.0759959833822
b,17,88,1.80348857822274
w,17,88,27.0759959833819
b,17,89,1.80348857822274
w,17,89,27.0759959833815
b,17,90,1.80348857822274
w,17,90,27.0759959833819
b,17,91,1.80348857822274
w,17,91,27.0759959833813
b,17,92,1.80348857822274
w,17,92,27.0759959833816
b,17,93,1.80348857822274
w,17,93,27.0759959833813
b,17,94,1.80348857822274
w,17,94,27.0759959833819
b,17,95,1.80348857822274
w,17,95,27.0759959833817
b,17,96,1.80348857822274
w,17,96,27.0759959833815
b,17,97,1.80348857822274
w,17,97,27.0759959833817
b,17,98,1.80348857822274
w,17,98,27.0759959833815
b,17,99,1.80348857822274
w,17,99,27.0759959833821
b,17,100,1.80348857822274
w,17,100,27.0759959833817
b,18,2,44.3463642620508
w,18,2,1167.5015869144
b,18,3,44.1829348450135
w,18,3,940.433164684234
b,18,4,40.7724939810042
w,18,4,1170.83691634843
b,18,5,39.0046669794895
w,18,5,914.773723708286
b,18,6,37.0124298884908
w,18,6,812.41202216918
b,18,7,36.6011233787585
w,18,7,940.671116636434
b,18,8,25.0087122319009
w,18,8,695.961164711949
b,18,9,20.3770646641757
w,18,9,566.668148539551
b,18,10,14.3383473905859
w,18,10,350.0014666623
b,18,11,8.91842586603731
w,18,11,234.478115668038
b,18,12,6.61277925944042
w,18,12,136.195538580068
b,18,13,7.20113020815192
w,18,13,187.945145289604
b,18,14,5.31646062457196
w,18,14,136.868536809442
b,18,15,4.35336750886481
w,18,15,91.8779503972866
b,18,16,3.54992152379726
w,18,16,86.2827828959294
b,18,17,3.79487991145875
w,18,17,100.145425135239
b,18,18,2.99717864949864
w,18,18,66.9711566657813
b,18,19,3.37058569832659
w,18,19,76.9547120269496
b,18,20,3.53759152750629
w,18,20,90.3250852170011
b,18,21,3.0228730305588
w,18,21,82.4048575780535
b,18,22,2.44278269400551
w,18,22,55.9096654912113
b,18,23,2.24021159090767
w,18,23,50.4996513432671
b,18,24,2.25353747919627
w,18,24,55.4129574204441
b,18,25,1.62562893279848
w,18,25,44.2961249773015
b,18,26,2.17174974172168
w,18,26,48.3663060283768
b,18,27,2.26500953782678
w,18,27,47.1190191055863
b,18,28,1.83246794014154
w,18,28,44.9892624776101
b,18,29,1.47642240396609
w,18,29,39.2334884040548
b,18,30,1.70435875283795
w,18,30,39.6478468402694
b,18,31,1.22333145250798
w,18,31,33.4810807486909
b,18,32,1.35529167286873
w,18,32,26.6801578138638
b,18,33,1.6415800339255
w,18,33,27.9181879719782
b,18,34,0.525801770553756
w,18,34,16.7282595640164
b,18,35,1.05479111558015
w,18,35,23.1023319797025
b,18,36,1.40503295644153
w,18,36,20.2652528871909
b,18,37,0.771005780443596
w,18,37,13.1820818564788
b,18,38,1.31691704300268
w,18,38,18.2867141543239
b,18,39,1.67755224895341
w,18,39,19.0260358295638
b,18,40,1.67755224895341
w,18,40,18.2864625144031
b,18,41,1.67755224895341
w,18,41,20.1732166322901
b,18,42,1.61566403762752
w,18,42,19.6937804745015
b,18,43,1.67755224895341
w,18,43,19.2679355880079
b,18,44,1.67755224895341
w,18,44,22.223216856172
b,18,45,1.70214527011517
w,18,45,23.3569349666934
b,18,46,1.80348857822274
w,18,46,24.8407665932906
b,18,47,1.80348857822274
w,18,47,27.1732761119328
b,18,48,1.80348857822274
w,18,48,29.2781064163153
b,18,49,1.80348857822274
w,18,49,28.1455617047605
b,18,50,1.80348857822274
w,18,50,27.0759959833874
b,18,51,1.80348857822274
w,18,51,27.0759959833882
b,18,52,1.80348857822274
w,18,52,27.075995983387
b,18,53,1.80348857822274
w,18,53,27.0759959833887
b,18,54,1.80348857822274
w,18,54,27.0759959833885
b,18,55,1.80348857822274
w,18,55,27.0759959833885
b,18,56,1.80348857822274
w,18,56,27.0759959833865
b,18,57,1.80348857822274
w,18,57,27.0759959833864
b,18,58,1.80348857822274
w,18,58,27.0759959833875
b,18,59,1.80348857822274
w,18,59,27.0759959833879
b,18,60,1.80348857822274
w,18,60,27.0759959833881
b,18,61,1.80348857822274
w,18,61,27.0759959833876
b,18,62,1.80348857822274
w,18,62,27.0759959833872
b,18,63,1.80348857822274
w,18,63,27.0759959833896
b,18,64,1.80348857822274
w,18,64,27.0759959833883
b,18,65,1.80348857822274
w,18,65,27.075995983388
b,18,66,1.80348857822274
w,18,66,27.0759959833871
b,18,67,1.80348857822274
w,18,67,27.075995983388
b,18,68,1.80348857822274
w,18,68,27.0759959833884
b,18,69,1.80348857822274
w,18,69,27.075995983388
b,18,70,1.80348857822274
w,18,70,27.0759959833872
b,18,71,1.80348857822274
w,18,71,27.0759959833882
b,18,72,1.80348857822274
w,18,72,27.0759959833879
b,18,73,1.80348857822274
w,18,73,27.0759959833869
b,18,74,1.80348857822274
w,18,74,27.075995983386
b,18,75,1.80348857822274
w,18,75,27.075995983388
b,18,76,1.80348857822274
w,18,76,27.0759959833875
b,18,77,1.80348857822274
w,18,77,27.075995983389
b,18,78,1.80348857822274
w,18,78,27.0759959833875
b,18,79,1.80348857822274
w,18,79,27.0759959833879
b,18,80,1.80348857822274
w,18,80,27.0759959833877
b,18,81,1.80348857822274
w,18,81,27.0759959833891
b,18,82,1.80348857822274
w,18,82,27.0759959833881
b,18,83,1.80348857822274
w,18,83,27.075995983388
b,18,84,1.80348857822274
w,18,84,27.0759959833884
b,18,85,1.80348857822274
w,18,85,27.0759959833898
b,18,86,1.80348857822274
w,18,86,27.075995983389
b,18,87,1.80348857822274
w,18,87,27.0759959833877
b,18,88,1.80348857822274
w,18,88,27.075995983387
b,18,89,1.80348857822274
w,18,89,27.0759959833883
b,18,90,1.80348857822274
w,18,90,27.0759959833881
b,18,91,1.80348857822274
w,18,91,27.0759959833871
b,18,92,1.80348857822274
w,18,92,27.0759959833873
b,18,93,1.80348857822274
w,18,93,27.0759959833883
b,18,94,1.80348857822274
w,18,94,27.0759959833873
b,18,95,1.80348857822274
w,18,95,27.0759959833868
b,18,96,1.80348857822274
w,18,96,27.0759959833883
b,18,97,1.80348857822274
w,18,97,27.0759959833883
b,18,98,1.80348857822274
w,18,98,27.0759959833859
b,18,99,1.80348857822274
w,18,99,27.0759959833877
b,18,100,1.80348857822274
w,18,100,27.075995983388
b,19,2,40.2594674386058
w,19,2,727.474032198049
b,19,3,48.7319846166054
w,19,3,1172.22587448748
b,19,4,41.7499728912387
w,19,4,1177.84055371663
b,19,5,31.371527025751
w,19,5,815.112430716421
b,19,6,37.1652372415111
w,19,6,808.665876712594
b,19,7,30.3943279708899
w,19,7,854.112278107489
b,19,8,30.8782042107803
w,19,8,709.691009791461
b,19,9,17.2437047614557
w,19,9,413.504774922835
b,19,10,14.3898464013377
w,19,10,376.027341428076
b,19,11,10.8758707869108
w,19,11,263.306045252301
b,19,12,8.14417683733169
w,19,12,226.589482981487
b,19,13,5.50603267746272
w,19,13,114.156914914865
b,19,14,4.48140266512409
w,19,14,120.564325370445
b,19,15,5.26052460217282
w,19,15,134.337436497904
b,19,16,4.60389990232796
w,19,16,126.562832711495
b,19,17,4.21819778027958
w,19,17,117.408557682854
b,19,18,4.19316950553338
w,19,18,96.2277383307568
b,19,19,3.82279550867793
w,19,19,99.719220738473
b,19,20,3.40784159739932
w,19,20,86.7961512272986
b,19,21,3.05749867558464
w,19,21,80.9852233399422
b,19,22,2.10686760239064
w,19,22,49.9163398991125
b,19,23,3.20924804422043
w,19,23,71.6930770129988
b,19,24,2.93385665314556
w,19,24,63.6555421692555
b,19,25,2.81582882957587
w,19,25,58.4445381068078
b,19,26,2.09119735541754
w,19,26,55.6338125906344
b,19,27,2.0725525871832
w,19,27,49.4107770737401
b,19,28,2.01623256377036
w,19,28,48.0352068540639
b,19,29,1.75567993833696
w,19,29,38.566149063313
b,19,30,1.55072635999282
w,19,30,37.5104074984199
b,19,31,1.50439216547715
w,19,31,33.7005970226949
b,19,32,1.78351932817152
w,19,32,31.9330103069766
b,19,33,1.31580346305478
w,19,33,27.9568959359156
b,19,34,1.08163900101032
w,19,34,21.9378979865861
b,19,35,1.17945993326714
w,19,35,22.057682308386
b,19,36,1.24516094808403
w,19,36,24.8757780605949
b,19,37,1.48851159560775
w,19,37,21.1129500166928
b,19,38,1.65184583289562
w,19,38,20.3894994405726
b,19,39,1.29821287580546
w,19,39,19.3789183936433
b,19,40,1.43437113952232
w,19,40,18.1099532203579
b,19,41,1.48742505165363
w,19,41,16.3806921816947
b,19,42,1.44842755803469
w,19,42,15.1712815853263
b,19,43,1.67755224895341
w,19,43,19.8603376344926
b,19,44,1.67755224895341
w,19,44,20.7937984113651
b,19,45,1.67755224895341
w,19,45,22.2380394450063
b,19,46,1.67755224895341
w,19,46,25.0462520804133
b,19,47,1.80348857822274
w,19,47,27.647747618723
b,19,48,1.80348857822274
w,19,48,29.4420087204989
b,19,49,1.80348857822274
w,19,49,28.2055945992789
b,19,50,1.80348857822274
w,19,50,27.0759959833856
b,19,51,1.80348857822274
w,19,51,27.0759959833867
b,19,52,1.80348857822274
w,19,52,27.0759959833868
b,19,53,1.80348857822274
w,19,53,27.075995983386
b,19,54,1.80348857822274
w,19,54,27.0759959833865
b,19,55,1.80348857822274
w,19,55,27.0759959833863
b,19,56,1.80348857822274
w,19,56,27.0759959833861
b,19,57,1.80348857822274
w,19,57,27.0759959833858
b,19,58,1.80348857822274
w,19,58,27.0759959833873
b,19,59,1.80348857822274
w,19,59,27.0759959833862
b,19,60,1.80348857822274
w,19,60,27.075995983387
b,19,61,1.80348857822274
w,19,61,27.0759959833859
b,19,62,1.80348857822274
w,19,62,27.0759959833859
b,19,63,1.80348857822274
w,19,63,27.0759959833861
b,19,64,1.80348857822274
w,19,64,27.0759959833862
b,19,65,1.80348857822274
w,19,65,27.0759959833864
b,19,66,1.80348857822274
w,19,66,27.0759959833867
b,19,67,1.80348857822274
w,19,67,27.075995983386
b,19,68,1.80348857822274
w,19,68,27.0759959833861
b,19,69,1.80348857822274
w,19,69,27.0759959833867
b,19,70,1.80348857822274
w,19,70,27.0759959833852
b,19,71,1.80348857822274
w,19,71,27.0759959833865
b,19,72,1.80348857822274
w,19,72,27.0759959833852
b,19,73,1.80348857822274
w,19,73,27.0759959833856
b,19,74,1.80348857822274
w,19,74,27.0759959833872
b,19,75,1.80348857822274
w,19,75,27.0759959833862
b,19,76,1.80348857822274
w,19,76,27.0759959833859
b,19,77,1.80348857822274
w,19,77,27.0759959833862
b,19,78,1.80348857822274
w,19,78,27.075995983386
b,19,79,1.80348857822274
w,19,79,27.0759959833866
b,19,80,1.80348857822274
w,19,80,27.0759959833858
b,19,81,1.80348857822274
w,19,81,27.0759959833858
b,19,82,1.80348857822274
w,19,82,27.0759959833863
b,19,83,1.80348857822274
w,19,83,27.0759959833867
b,19,84,1.80348857822274
w,19,84,27.0759959833858
b,19,85,1.80348857822274
w,19,85,27.0759959833857
b,19,86,1.80348857822274
w,19,86,27.0759959833866
b,19,87,1.80348857822274
w,19,87,27.0759959833853
b,19,88,1.80348857822274
w,19,88,27.0759959833861
b,19,89,1.80348857822274
w,19,89,27.0759959833855
b,19,90,1.80348857822274
w,19,90,27.0759959833859
b,19,91,1.80348857822274
w,19,91,27.0759959833854
b,19,92,1.80348857822274
w,19,92,27.0759959833877
b,19,93,1.80348857822274
w,19,93,27.075995983385
b,19,94,1.80348857822274
w,19,94,27.0759959833862
b,19,95,1.80348857822274
w,19,95,27.0759959833851
b,19,96,1.80348857822274
w,19,96,27.0759959833865
b,19,97,1.80348857822274
w,19,97,27.0759959833876
b,19,98,1.80348857822274
w,19,98,27.0759959833852
b,19,99,1.80348857822274
w,19,99,27.0759959833854
b,19,100,1.80348857822274
w,19,100,27.0759959833858
b,20,2,48.5529424822157
w,20,2,1377.46932073133
b,20,3,25.1197883819646
w,20,3,765.994333178227
b,20,4,37.8299196435915
w,20,4,1070.79263600825
b,20,5,40.5271562847664
w,20,5,925.326430577772
b,20,6,25.9094599500371
w,20,6,527.050361922661
b,20,7,36.2246351199509
w,20,7,785.319816337749
b,20,8,19.036551121889
w,20,8,504.727434490811
b,20,9,17.7587668826676
w,20,9,483.323390110509
b,20,10,10.4006850954457
w,20,10,279.787976290639
b,20,11,8.15664521401121
w,20,11,163.30059041378
b,20,12,7.09373583140486
w,20,12,137.144607123979
b,20,13,6.49772291862676
w,20,13,170.153234090837
b,20,14,6.30282505316765
w,20,14,162.350155375315
b,20,15,4.65159092618788
w,20,15,131.823341100922
b,20,16,5.26272674239943
w,20,16,121.872073787689
b,20,17,3.71551022126093
w,20,17,82.6668107489557
b,20,18,4.34190537772509
w,20,18,107.657099723542
b,20,19,3.44419413227401
w,20,19,84.4453669289252
b,20,20,2.71028872542584
w,20,20,59.9929192981723
b,20,21,3.25002190536458
w,20,21,80.0127361277515
b,20,22,3.22480864862048
w,20,22,75.6692973902353
b,20,23,3.05568008529202
w,20,23,69.5878273178333
b,20,24,2.63884942893904
w,20,24,59.6090154521144
b,20,25,1.8027856936079
w,20,25,43.6947209172964
b,20,26,2.01471095837628
w,20,26,42.0604151824181
b,20,27,2.03205659624292
w,20,27,50.7472789976365
b,20,28,2.16407136042013
w,20,28,47.4691482577077
b,20,29,2.13216421253401
w,20,29,41.8526122615656
b,20,30,1.7952234420981
w,20,30,32.4078878442955
b,20,31,1.34335366329705
w,20,31,30.1022895696337
b,20,32,1.06043350563388
w,20,32,24.9966952435462
b,20,33,1.40666693750237
w,20,33,28.7545585267495
b,20,34,1.35565685427286
w,20,34,26.7878223431551
b,20,35,1.42836070757463
w,20,35,23.4323247893958
b,20,36,0.868615200950249
w,20,36,21.3534662219174
b,20,37,1.20471089825918
w,20,37,15.4922666533074
b,20,38,1.41798036186081
w,20,38,17.903674038868
b,20,39,1.67755224895341
w,20,39,19.1575174380818
b,20,40,1.41431416733191
w,20,40,15.272427090064
b,20,41,1.67755224895341
w,20,41,18.8953145869848
b,20,42,1.53535555666756
w,20,42,19.2721189245516
b,20,43,1.67755224895341
w,20,43,19.9266180346667
b,20,44,1.71744692022211
w,20,44,22.2261876888147
b,20,45,1.67755224895341
w,20,45,23.591184691495
b,20,46,1.69740024826436
w,20,46,25.3602590517356
b,20,47,1.80348857822274
w,20,47,27.1430857699764
b,20,48,1.80348857822274
w,20,48,29.4181109408073
b,20,49,1.80348857822274
w,20,49,28.4269190658626
b,20,50,1.80348857822274
w,20,50,27.0759959834122
b,20,51,1.80348857822274
w,20,51,27.0759959834078
b,20,52,1.80348857822274
w,20,52,27.0759959834114
b,20,53,1.80348857822274
w,20,53,27.075995983404
b,20,54,1.80348857822274
w,20,54,27.0759959834128
b,20,55,1.80348857822274
w,20,55,27.0759959834116
b,20,56,1.80348857822274
w,20,56,27.0759959834131
b,20,57,1.80348857822274
w,20,57,27.0759959834041
b,20,58,1.80348857822274
w,20,58,27.0759959834092
b,20,59,1.80348857822274
w,20,59,27.0759959834138
b,20,60,1.80348857822274
w,20,60,27.0759959834124
b,20,61,1.80348857822274
w,20,61,27.0759959834079
b,20,62,1.80348857822274
w,20,62,27.0759959834071
b,20,63,1.80348857822274
w,20,63,27.075995983412
b,20,64,1.80348857822274
w,20,64,27.0759959834109
b,20,65,1.80348857822274
w,20,65,27.0759959834096
b,20,66,1.80348857822274
w,20,66,27.0759959834099
b,20,67,1.80348857822274
w,20,67,27.0759959834082
b,20,68,1.80348857822274
w,20,68,27.0759959834076
b,20,69,1.80348857822274
w,20,69,27.0759959834093
b,20,70,1.80348857822274
w,20,70,27.0759959834129
b,20,71,1.80348857822274
w,20,71,27.0759959834117
b,20,72,1.80348857822274
w,20,72,27.0759959834108
b,20,73,1.80348857822274
w,20,73,27.0759959834053
b,20,74,1.80348857822274
w,20,74,27.0759959834113
b,20,75,1.80348857822274
w,20,75,27.0759959834119
b,20,76,1.80348857822274
w,20,76,27.0759959834179
b,20,77,1.80348857822274
w,20,77,27.0759959834052
b,20,78,1.80348857822274
w,20,78,27.0759959834116
b,20,79,1.80348857822274
w,20,79,27.0759959834121
b,20,80,1.80348857822274
w,20,80,27.0759959834132
b,20,81,1.80348857822274
w,20,81,27.0759959834023
b,20,82,1.80348857822274
w,20,82,27.0759959834069
b,20,83,1.80348857822274
w,20,83,27.0759959834141
b,20,84,1.80348857822274
w,20,84,27.0759959834121
b,20,85,1.80348857822274
w,20,85,27.0759959834032
b,20,86,1.80348857822274
w,20,86,27.0759959834118
b,20,87,1.80348857822274
w,20,87,27.0759959834132
b,20,88,1.80348857822274
w,20,88,27.0759959834098
b,20,89,1.80348857822274
w,20,89,27.0759959834097
b,20,90,1.80348857822274
w,20,90,27.0759959834123
b,20,91,1.80348857822274
w,20,91,27.0759959834105
b,20,92,1.80348857822274
w,20,92,27.0759959834133
b,20,93,1.80348857822274
w,20,93,27.0759959834097
b,20,94,1.80348857822274
w,20,94,27.0759959834097
b,20,95,1.80348857822274
w,20,95,27.0759959834058
b,20,96,1.80348857822274
w,20,96,27.0759959834157
b,20,97,1.80348857822274
w,20,97,27.0759959834094
b,20,98,1.80348857822274
w,20,98,27.0759959834093
b,20,99,1.80348857822274
w,20,99,27.0759959834083
b,20,100,1.80348857822274
w,20,100,27.0759959834073
